date,center_id,center_name,open_vial_doses_wasted,expired_doses_wasted,total_doses_wasted,doses_drawn_from_vials,wastage_rate
2021-12-20,MLD-02,Sabashahr Health Center,27,0,27,630,0.0429
2021-12-20,MLD-03,Vahedieh Health Center,40,0,40,606,0.066
2021-12-20,MLD-04,Sadeghieh-e Malard Vaccination Center,29,0,29,565,0.0513
2021-12-20,MLD-05,Chelab Rural Vaccination Center,14,0,14,409,0.0342
2021-12-21,MLD-01,Malard Central Health Center,41,0,41,787,0.0521
2021-12-21,MLD-02,Sabashahr Health Center,23,0,23,779,0.0295
2021-12-21,MLD-03,Vahedieh Health Center,18,0,18,589,0.0306
2021-12-21,MLD-04,Sadeghieh-e Malard Vaccination Center,14,0,14,473,0.0296
2021-12-21,MLD-05,Chelab Rural Vaccination Center,24,0,24,433,0.0554
2021-12-22,MLD-01,Malard Central Health Center,40,0,40,789,0.0507
2021-12-22,MLD-02,Sabashahr Health Center,46,0,46,681,0.0675
2021-12-22,MLD-03,Vahedieh Health Center,25,0,25,647,0.0386
2021-12-22,MLD-04,Sadeghieh-e Malard Vaccination Center,36,0,36,553,0.0651
2021-12-22,MLD-05,Chelab Rural Vaccination Center,12,0,12,400,0.03
2021-12-23,MLD-01,Malard Central Health Center,30,0,30,636,0.0472
2021-12-23,MLD-02,Sabashahr Health Center,19,0,19,537,0.0354
2021-12-23,MLD-03,Vahedieh Health Center,33,0,33,568,0.0581
2021-12-23,MLD-04,Sadeghieh-e Malard Vaccination Center,36,0,36,499,0.0721
2021-12-23,MLD-05,Chelab Rural Vaccination Center,12,0,12,336,0.0357
2021-12-24,MLD-01,Malard Central Health Center,9,0,9,264,0.0341
2021-12-24,MLD-02,Sabashahr Health Center,16,0,16,235,0.0681
2021-12-24,MLD-03,Vahedieh Health Center,20,0,20,209,0.0957
2021-12-24,MLD-04,Sadeghieh-e Malard Vaccination Center,9,0,9,200,0.045
2021-12-24,MLD-05,Chelab Rural Vaccination Center,11,0,11,155,0.071
2021-12-25,MLD-01,Malard Central Health Center,49,0,49,800,0.0612
2021-12-25,MLD-02,Sabashahr Health Center,45,0,45,552,0.0815
2021-12-25,MLD-03,Vahedieh Health Center,53,0,53,674,0.0786
2021-12-25,MLD-04,Sadeghieh-e Malard Vaccination Center,19,0,19,544,0.0349
2021-12-25,MLD-05,Chelab Rural Vaccination Center,25,0,25,424,0.059
2021-12-26,MLD-01,Malard Central Health Center,23,0,23,758,0.0303
2021-12-26,MLD-02,Sabashahr Health Center,35,0,35,735,0.0476
2021-12-26,MLD-03,Vahedieh Health Center,30,0,30,531,0.0565
2021-12-26,MLD-04,Sadeghieh-e Malard Vaccination Center,57,0,57,550,0.1036
2021-12-26,MLD-05,Chelab Rural Vaccination Center,14,0,14,333,0.042
2021-12-27,MLD-01,Malard Central Health Center,34,0,34,724,0.047
2021-12-27,MLD-02,Sabashahr Health Center,35,26,61,726,0.084
2021-12-27,MLD-03,Vahedieh Health Center,25,0,25,546,0.0458
2021-12-27,MLD-04,Sadeghieh-e Malard Vaccination Center,38,0,38,561,0.0677
2021-12-27,MLD-05,Chelab Rural Vaccination Center,29,0,29,374,0.0775
2021-12-28,MLD-01,Malard Central Health Center,31,0,31,733,0.0423
2021-12-28,MLD-02,Sabashahr Health Center,46,0,46,625,0.0736
2021-12-28,MLD-03,Vahedieh Health Center,31,0,31,547,0.0567
2021-12-28,MLD-04,Sadeghieh-e Malard Vaccination Center,23,0,23,546,0.0421
2021-12-28,MLD-05,Chelab Rural Vaccination Center,14,0,14,370,0.0378
2021-12-29,MLD-01,Malard Central Health Center,27,0,27,730,0.037
2021-12-29,MLD-02,Sabashahr Health Center,36,0,36,667,0.054
2021-12-29,MLD-03,Vahedieh Health Center,24,0,24,507,0.0473
2021-12-29,MLD-04,Sadeghieh-e Malard Vaccination Center,27,0,27,461,0.0586
2021-12-29,MLD-05,Chelab Rural Vaccination Center,21,0,21,390,0.0538
2021-12-30,MLD-01,Malard Central Health Center,25,0,25,583,0.0429
2021-12-30,MLD-02,Sabashahr Health Center,28,0,28,580,0.0483
2021-12-30,MLD-03,Vahedieh Health Center,42,0,42,460,0.0913
2021-12-30,MLD-04,Sadeghieh-e Malard Vaccination Center,13,0,13,413,0.0315
2021-12-30,MLD-05,Chelab Rural Vaccination Center,19,0,19,294,0.0646
2021-12-31,MLD-01,Malard Central Health Center,7,0,7,230,0.0304
2021-12-31,MLD-02,Sabashahr Health Center,6,0,6,205,0.0293
2021-12-31,MLD-03,Vahedieh Health Center,6,0,6,209,0.0287
2021-12-31,MLD-04,Sadeghieh-e Malard Vaccination Center,15,0,15,172,0.0872
2021-12-31,MLD-05,Chelab Rural Vaccination Center,11,0,11,136,0.0809
2022-01-01,MLD-01,Malard Central Health Center,42,0,42,745,0.0564
2022-01-01,MLD-02,Sabashahr Health Center,41,0,41,657,0.0624
2022-01-01,MLD-03,Vahedieh Health Center,20,0,20,484,0.0413
2022-01-01,MLD-04,Sadeghieh-e Malard Vaccination Center,14,0,14,474,0.0295
2022-01-01,MLD-05,Chelab Rural Vaccination Center,9,0,9,316,0.0285
2022-01-02,MLD-01,Malard Central Health Center,48,0,48,691,0.0695
2022-01-02,MLD-02,Sabashahr Health Center,25,0,25,593,0.0422
2022-01-02,MLD-03,Vahedieh Health Center,20,0,20,523,0.0382
2022-01-02,MLD-04,Sadeghieh-e Malard Vaccination Center,32,0,32,491,0.0652
2022-01-02,MLD-05,Chelab Rural Vaccination Center,30,0,30,362,0.0829
2022-01-03,MLD-01,Malard Central Health Center,41,0,41,679,0.0604
2022-01-03,MLD-02,Sabashahr Health Center,22,0,22,634,0.0347
2022-01-03,MLD-03,Vahedieh Health Center,14,0,14,451,0.031
2022-01-03,MLD-04,Sadeghieh-e Malard Vaccination Center,32,0,32,506,0.0632
2022-01-03,MLD-05,Chelab Rural Vaccination Center,23,0,23,334,0.0689
2022-01-04,MLD-01,Malard Central Health Center,56,0,56,594,0.0943
2022-01-04,MLD-02,Sabashahr Health Center,37,0,37,617,0.06
2022-01-04,MLD-03,Vahedieh Health Center,16,0,16,539,0.0297
2022-01-04,MLD-04,Sadeghieh-e Malard Vaccination Center,36,0,36,493,0.073
2022-01-04,MLD-05,Chelab Rural Vaccination Center,15,0,15,371,0.0404
2022-01-05,MLD-01,Malard Central Health Center,34,0,34,754,0.0451
2022-01-05,MLD-02,Sabashahr Health Center,26,0,26,535,0.0486
2022-01-05,MLD-03,Vahedieh Health Center,38,0,38,470,0.0809
2022-01-05,MLD-04,Sadeghieh-e Malard Vaccination Center,47,0,47,460,0.1022
2022-01-05,MLD-05,Chelab Rural Vaccination Center,29,0,29,372,0.078
2022-01-06,MLD-01,Malard Central Health Center,49,0,49,575,0.0852
2022-01-06,MLD-02,Sabashahr Health Center,46,0,46,500,0.092
2022-01-06,MLD-03,Vahedieh Health Center,27,0,27,393,0.0687
2022-01-06,MLD-04,Sadeghieh-e Malard Vaccination Center,34,0,34,428,0.0794
2022-01-06,MLD-05,Chelab Rural Vaccination Center,20,0,20,331,0.0604
2022-01-07,MLD-01,Malard Central Health Center,15,0,15,228,0.0658
2022-01-07,MLD-02,Sabashahr Health Center,12,0,12,205,0.0585
2022-01-07,MLD-03,Vahedieh Health Center,9,0,9,167,0.0539
2022-01-07,MLD-04,Sadeghieh-e Malard Vaccination Center,10,0,10,176,0.0568
2022-01-07,MLD-05,Chelab Rural Vaccination Center,9,0,9,123,0.0732
2022-01-08,MLD-01,Malard Central Health Center,30,0,30,633,0.0474
2022-01-08,MLD-02,Sabashahr Health Center,40,0,40,629,0.0636
2022-01-08,MLD-03,Vahedieh Health Center,28,0,28,548,0.0511
2022-01-08,MLD-04,Sadeghieh-e Malard Vaccination Center,31,0,31,437,0.0709
2022-01-08,MLD-05,Chelab Rural Vaccination Center,26,0,26,343,0.0758
2022-01-09,MLD-01,Malard Central Health Center,38,0,38,663,0.0573
2022-01-09,MLD-02,Sabashahr Health Center,41,0,41,684,0.0599
2022-01-09,MLD-03,Vahedieh Health Center,21,0,21,462,0.0455
2022-01-09,MLD-04,Sadeghieh-e Malard Vaccination Center,33,0,33,486,0.0679
2022-01-09,MLD-05,Chelab Rural Vaccination Center,21,0,21,374,0.0561
2022-01-10,MLD-01,Malard Central Health Center,47,0,47,754,0.0623
2022-01-10,MLD-02,Sabashahr Health Center,57,0,57,640,0.0891
2022-01-10,MLD-03,Vahedieh Health Center,31,0,31,490,0.0633
2022-01-10,MLD-04,Sadeghieh-e Malard Vaccination Center,38,0,38,519,0.0732
2022-01-10,MLD-05,Chelab Rural Vaccination Center,24,0,24,339,0.0708
2022-01-11,MLD-01,Malard Central Health Center,58,0,58,682,0.085
2022-01-11,MLD-02,Sabashahr Health Center,31,0,31,651,0.0476
2022-01-11,MLD-03,Vahedieh Health Center,31,0,31,498,0.0622
2022-01-11,MLD-04,Sadeghieh-e Malard Vaccination Center,27,0,27,576,0.0469
2022-01-11,MLD-05,Chelab Rural Vaccination Center,15,0,15,355,0.0423
2022-01-12,MLD-01,Malard Central Health Center,35,0,35,756,0.0463
2022-01-12,MLD-02,Sabashahr Health Center,23,0,23,672,0.0342
2022-01-12,MLD-03,Vahedieh Health Center,29,0,29,484,0.0599
2022-01-12,MLD-04,Sadeghieh-e Malard Vaccination Center,16,0,16,541,0.0296
2022-01-12,MLD-05,Chelab Rural Vaccination Center,14,0,14,298,0.047
2022-01-13,MLD-01,Malard Central Health Center,19,0,19,633,0.03
2022-01-13,MLD-02,Sabashahr Health Center,34,0,34,574,0.0592
2022-01-13,MLD-03,Vahedieh Health Center,22,0,22,401,0.0549
2022-01-13,MLD-04,Sadeghieh-e Malard Vaccination Center,20,0,20,425,0.0471
2022-01-13,MLD-05,Chelab Rural Vaccination Center,26,0,26,356,0.073
2022-01-14,MLD-01,Malard Central Health Center,26,0,26,248,0.1048
2022-01-14,MLD-02,Sabashahr Health Center,16,0,16,220,0.0727
2022-01-14,MLD-03,Vahedieh Health Center,14,0,14,202,0.0693
2022-01-14,MLD-04,Sadeghieh-e Malard Vaccination Center,16,0,16,204,0.0784
2022-01-14,MLD-05,Chelab Rural Vaccination Center,5,0,5,129,0.0388
2022-01-15,MLD-01,Malard Central Health Center,22,0,22,719,0.0306
2022-01-15,MLD-02,Sabashahr Health Center,53,0,53,776,0.0683
2022-01-15,MLD-03,Vahedieh Health Center,15,0,15,513,0.0292
2022-01-15,MLD-04,Sadeghieh-e Malard Vaccination Center,13,0,13,440,0.0295
2022-01-15,MLD-05,Chelab Rural Vaccination Center,9,0,9,314,0.0287
2022-01-16,MLD-01,Malard Central Health Center,44,0,44,717,0.0614
2022-01-16,MLD-02,Sabashahr Health Center,26,0,26,611,0.0426
2022-01-16,MLD-03,Vahedieh Health Center,49,0,49,634,0.0773
2022-01-16,MLD-04,Sadeghieh-e Malard Vaccination Center,44,0,44,508,0.0866
2022-01-16,MLD-05,Chelab Rural Vaccination Center,21,0,21,390,0.0538
2022-01-17,MLD-01,Malard Central Health Center,46,0,46,753,0.0611
2022-01-17,MLD-02,Sabashahr Health Center,20,0,20,532,0.0376
2022-01-17,MLD-03,Vahedieh Health Center,29,0,29,610,0.0475
2022-01-17,MLD-04,Sadeghieh-e Malard Vaccination Center,37,0,37,551,0.0672
2022-01-17,MLD-05,Chelab Rural Vaccination Center,33,0,33,458,0.0721
2022-01-18,MLD-01,Malard Central Health Center,27,0,27,748,0.0361
2022-01-18,MLD-02,Sabashahr Health Center,18,0,18,599,0.0301
2022-01-18,MLD-03,Vahedieh Health Center,28,0,28,587,0.0477
2022-01-18,MLD-04,Sadeghieh-e Malard Vaccination Center,35,0,35,563,0.0622
2022-01-18,MLD-05,Chelab Rural Vaccination Center,19,0,19,407,0.0467
2022-01-19,MLD-01,Malard Central Health Center,24,0,24,787,0.0305
2022-01-19,MLD-02,Sabashahr Health Center,31,0,31,634,0.0489
2022-01-19,MLD-03,Vahedieh Health Center,41,0,41,569,0.0721
2022-01-19,MLD-04,Sadeghieh-e Malard Vaccination Center,39,0,39,582,0.067
2022-01-19,MLD-05,Chelab Rural Vaccination Center,18,0,18,382,0.0471
2022-01-20,MLD-01,Malard Central Health Center,43,0,43,689,0.0624
2022-01-20,MLD-02,Sabashahr Health Center,28,0,28,601,0.0466
2022-01-20,MLD-03,Vahedieh Health Center,41,0,41,484,0.0847
2022-01-20,MLD-04,Sadeghieh-e Malard Vaccination Center,38,0,38,480,0.0792
2022-01-20,MLD-05,Chelab Rural Vaccination Center,25,0,25,342,0.0731
2022-01-21,MLD-01,Malard Central Health Center,23,0,23,292,0.0788
2022-01-21,MLD-02,Sabashahr Health Center,22,0,22,272,0.0809
2022-01-21,MLD-03,Vahedieh Health Center,5,0,5,179,0.0279
2022-01-21,MLD-04,Sadeghieh-e Malard Vaccination Center,22,0,22,199,0.1106
2022-01-21,MLD-05,Chelab Rural Vaccination Center,8,0,8,155,0.0516
2022-01-22,MLD-01,Malard Central Health Center,52,0,52,745,0.0698
2022-01-22,MLD-02,Sabashahr Health Center,32,0,32,663,0.0483
2022-01-22,MLD-03,Vahedieh Health Center,28,0,28,634,0.0442
2022-01-22,MLD-04,Sadeghieh-e Malard Vaccination Center,17,0,17,571,0.0298
2022-01-22,MLD-05,Chelab Rural Vaccination Center,14,0,14,465,0.0301
2022-01-23,MLD-01,Malard Central Health Center,27,0,27,725,0.0372
2022-01-23,MLD-02,Sabashahr Health Center,22,0,22,745,0.0295
2022-01-23,MLD-03,Vahedieh Health Center,23,0,23,603,0.0381
2022-01-23,MLD-04,Sadeghieh-e Malard Vaccination Center,29,0,29,563,0.0515
2022-01-23,MLD-05,Chelab Rural Vaccination Center,20,0,20,453,0.0442
2022-01-24,MLD-01,Malard Central Health Center,27,5,32,813,0.0394
2022-01-24,MLD-02,Sabashahr Health Center,54,0,54,653,0.0827
2022-01-24,MLD-03,Vahedieh Health Center,30,0,30,562,0.0534
2022-01-24,MLD-04,Sadeghieh-e Malard Vaccination Center,26,0,26,635,0.0409
2022-01-24,MLD-05,Chelab Rural Vaccination Center,28,0,28,505,0.0554
2022-01-25,MLD-01,Malard Central Health Center,48,0,48,805,0.0596
2022-01-25,MLD-02,Sabashahr Health Center,28,0,28,700,0.04
2022-01-25,MLD-03,Vahedieh Health Center,19,0,19,624,0.0304
2022-01-25,MLD-04,Sadeghieh-e Malard Vaccination Center,17,0,17,549,0.031
2022-01-25,MLD-05,Chelab Rural Vaccination Center,25,0,25,483,0.0518
2022-01-26,MLD-01,Malard Central Health Center,43,0,43,837,0.0514
2022-01-26,MLD-02,Sabashahr Health Center,20,0,20,678,0.0295
2022-01-26,MLD-03,Vahedieh Health Center,30,0,30,671,0.0447
2022-01-26,MLD-04,Sadeghieh-e Malard Vaccination Center,35,0,35,571,0.0613
2022-01-26,MLD-05,Chelab Rural Vaccination Center,42,0,42,440,0.0955
2022-01-27,MLD-01,Malard Central Health Center,37,0,37,680,0.0544
2022-01-27,MLD-02,Sabashahr Health Center,31,0,31,623,0.0498
2022-01-27,MLD-03,Vahedieh Health Center,34,0,34,499,0.0681
2022-01-27,MLD-04,Sadeghieh-e Malard Vaccination Center,24,0,24,554,0.0433
2022-01-27,MLD-05,Chelab Rural Vaccination Center,22,0,22,369,0.0596
2022-01-28,MLD-01,Malard Central Health Center,22,0,22,301,0.0731
2022-01-28,MLD-02,Sabashahr Health Center,17,0,17,278,0.0612
2022-01-28,MLD-03,Vahedieh Health Center,14,0,14,216,0.0648
2022-01-28,MLD-04,Sadeghieh-e Malard Vaccination Center,15,0,15,207,0.0725
2022-01-28,MLD-05,Chelab Rural Vaccination Center,10,0,10,155,0.0645
2022-01-29,MLD-01,Malard Central Health Center,37,0,37,906,0.0408
2022-01-29,MLD-02,Sabashahr Health Center,21,0,21,708,0.0297
2022-01-29,MLD-03,Vahedieh Health Center,35,0,35,626,0.0559
2022-01-29,MLD-04,Sadeghieh-e Malard Vaccination Center,18,0,18,603,0.0299
2022-01-29,MLD-05,Chelab Rural Vaccination Center,13,0,13,430,0.0302
2022-01-30,MLD-01,Malard Central Health Center,50,0,50,890,0.0562
2022-01-30,MLD-02,Sabashahr Health Center,28,0,28,743,0.0377
2022-01-30,MLD-03,Vahedieh Health Center,24,0,24,631,0.038
2022-01-30,MLD-04,Sadeghieh-e Malard Vaccination Center,19,0,19,629,0.0302
2022-01-30,MLD-05,Chelab Rural Vaccination Center,28,0,28,423,0.0662
2022-01-31,MLD-01,Malard Central Health Center,30,0,30,843,0.0356
2022-01-31,MLD-02,Sabashahr Health Center,49,0,49,689,0.0711
2022-01-31,MLD-03,Vahedieh Health Center,30,0,30,671,0.0447
2022-01-31,MLD-04,Sadeghieh-e Malard Vaccination Center,52,0,52,661,0.0787
2022-01-31,MLD-05,Chelab Rural Vaccination Center,15,0,15,499,0.0301
2022-02-01,MLD-01,Malard Central Health Center,18,0,18,294,0.0612
2022-02-01,MLD-02,Sabashahr Health Center,16,0,16,221,0.0724
2022-02-01,MLD-03,Vahedieh Health Center,17,0,17,189,0.0899
2022-02-01,MLD-04,Sadeghieh-e Malard Vaccination Center,13,0,13,208,0.0625
2022-02-01,MLD-05,Chelab Rural Vaccination Center,7,0,7,128,0.0547
2022-02-02,MLD-01,Malard Central Health Center,26,0,26,882,0.0295
2022-02-02,MLD-02,Sabashahr Health Center,46,0,46,672,0.0685
2022-02-02,MLD-03,Vahedieh Health Center,21,0,21,684,0.0307
2022-02-02,MLD-04,Sadeghieh-e Malard Vaccination Center,23,0,23,578,0.0398
2022-02-02,MLD-05,Chelab Rural Vaccination Center,13,0,13,432,0.0301
2022-02-03,MLD-01,Malard Central Health Center,42,0,42,693,0.0606
2022-02-03,MLD-02,Sabashahr Health Center,33,0,33,650,0.0508
2022-02-03,MLD-03,Vahedieh Health Center,62,0,62,624,0.0994
2022-02-03,MLD-04,Sadeghieh-e Malard Vaccination Center,52,0,52,588,0.0884
2022-02-03,MLD-05,Chelab Rural Vaccination Center,15,0,15,338,0.0444
2022-02-04,MLD-01,Malard Central Health Center,21,0,21,288,0.0729
2022-02-04,MLD-02,Sabashahr Health Center,17,0,17,265,0.0642
2022-02-04,MLD-03,Vahedieh Health Center,19,0,19,237,0.0802
2022-02-04,MLD-04,Sadeghieh-e Malard Vaccination Center,21,0,21,215,0.0977
2022-02-04,MLD-05,Chelab Rural Vaccination Center,15,0,15,182,0.0824
2022-02-05,MLD-01,Malard Central Health Center,49,0,49,860,0.057
2022-02-05,MLD-02,Sabashahr Health Center,20,0,20,675,0.0296
2022-02-05,MLD-03,Vahedieh Health Center,21,0,21,697,0.0301
2022-02-05,MLD-04,Sadeghieh-e Malard Vaccination Center,17,0,17,577,0.0295
2022-02-05,MLD-05,Chelab Rural Vaccination Center,13,0,13,435,0.0299
2022-02-06,MLD-01,Malard Central Health Center,64,0,64,924,0.0693
2022-02-06,MLD-02,Sabashahr Health Center,34,0,34,766,0.0444
2022-02-06,MLD-03,Vahedieh Health Center,35,0,35,617,0.0567
2022-02-06,MLD-04,Sadeghieh-e Malard Vaccination Center,22,0,22,600,0.0367
2022-02-06,MLD-05,Chelab Rural Vaccination Center,18,0,18,420,0.0429
2022-02-07,MLD-01,Malard Central Health Center,77,0,77,885,0.087
2022-02-07,MLD-02,Sabashahr Health Center,31,0,31,800,0.0388
2022-02-07,MLD-03,Vahedieh Health Center,39,0,39,689,0.0566
2022-02-07,MLD-04,Sadeghieh-e Malard Vaccination Center,19,0,19,591,0.0321
2022-02-07,MLD-05,Chelab Rural Vaccination Center,19,0,19,402,0.0473
2022-02-08,MLD-01,Malard Central Health Center,38,0,38,963,0.0395
2022-02-08,MLD-02,Sabashahr Health Center,42,0,42,703,0.0597
2022-02-08,MLD-03,Vahedieh Health Center,18,0,18,595,0.0303
2022-02-08,MLD-04,Sadeghieh-e Malard Vaccination Center,18,0,18,596,0.0302
2022-02-08,MLD-05,Chelab Rural Vaccination Center,21,0,21,464,0.0453
2022-02-09,MLD-01,Malard Central Health Center,34,0,34,797,0.0427
2022-02-09,MLD-02,Sabashahr Health Center,40,0,40,790,0.0506
2022-02-09,MLD-03,Vahedieh Health Center,21,0,21,673,0.0312
2022-02-09,MLD-04,Sadeghieh-e Malard Vaccination Center,26,0,26,635,0.0409
2022-02-09,MLD-05,Chelab Rural Vaccination Center,17,0,17,435,0.0391
2022-02-10,MLD-01,Malard Central Health Center,26,0,26,875,0.0297
2022-02-10,MLD-02,Sabashahr Health Center,45,0,45,623,0.0722
2022-02-10,MLD-03,Vahedieh Health Center,41,0,41,491,0.0835
2022-02-10,MLD-04,Sadeghieh-e Malard Vaccination Center,36,0,36,530,0.0679
2022-02-10,MLD-05,Chelab Rural Vaccination Center,24,0,24,386,0.0622
2022-02-11,MLD-01,Malard Central Health Center,24,0,24,300,0.08
2022-02-11,MLD-02,Sabashahr Health Center,19,0,19,284,0.0669
2022-02-11,MLD-03,Vahedieh Health Center,17,0,17,220,0.0773
2022-02-11,MLD-04,Sadeghieh-e Malard Vaccination Center,15,0,15,242,0.062
2022-02-11,MLD-05,Chelab Rural Vaccination Center,16,0,16,166,0.0964
2022-02-12,MLD-01,Malard Central Health Center,35,0,35,801,0.0437
2022-02-12,MLD-02,Sabashahr Health Center,35,0,35,755,0.0464
2022-02-12,MLD-03,Vahedieh Health Center,21,0,21,697,0.0301
2022-02-12,MLD-04,Sadeghieh-e Malard Vaccination Center,19,0,19,645,0.0295
2022-02-12,MLD-05,Chelab Rural Vaccination Center,15,0,15,495,0.0303
2022-02-13,MLD-01,Malard Central Health Center,48,0,48,783,0.0613
2022-02-13,MLD-02,Sabashahr Health Center,46,0,46,849,0.0542
2022-02-13,MLD-03,Vahedieh Health Center,19,0,19,632,0.0301
2022-02-13,MLD-04,Sadeghieh-e Malard Vaccination Center,41,0,41,697,0.0588
2022-02-13,MLD-05,Chelab Rural Vaccination Center,19,0,19,457,0.0416
2022-02-14,MLD-01,Malard Central Health Center,29,0,29,841,0.0345
2022-02-14,MLD-02,Sabashahr Health Center,28,0,28,932,0.03
2022-02-14,MLD-03,Vahedieh Health Center,22,0,22,612,0.0359
2022-02-14,MLD-04,Sadeghieh-e Malard Vaccination Center,29,0,29,569,0.051
2022-02-14,MLD-05,Chelab Rural Vaccination Center,22,0,22,422,0.0521
2022-02-15,MLD-01,Malard Central Health Center,52,0,52,948,0.0549
2022-02-15,MLD-02,Sabashahr Health Center,37,0,37,780,0.0474
2022-02-15,MLD-03,Vahedieh Health Center,38,0,38,714,0.0532
2022-02-15,MLD-04,Sadeghieh-e Malard Vaccination Center,64,0,64,607,0.1054
2022-02-15,MLD-05,Chelab Rural Vaccination Center,12,0,12,394,0.0305
2022-02-16,MLD-01,Malard Central Health Center,45,0,45,859,0.0524
2022-02-16,MLD-02,Sabashahr Health Center,23,0,23,761,0.0302
2022-02-16,MLD-03,Vahedieh Health Center,26,0,26,667,0.039
2022-02-16,MLD-04,Sadeghieh-e Malard Vaccination Center,24,0,24,639,0.0376
2022-02-16,MLD-05,Chelab Rural Vaccination Center,20,0,20,468,0.0427
2022-02-17,MLD-01,Malard Central Health Center,27,0,27,753,0.0359
2022-02-17,MLD-02,Sabashahr Health Center,19,0,19,637,0.0298
2022-02-17,MLD-03,Vahedieh Health Center,36,0,36,662,0.0544
2022-02-17,MLD-04,Sadeghieh-e Malard Vaccination Center,36,0,36,556,0.0647
2022-02-17,MLD-05,Chelab Rural Vaccination Center,23,0,23,352,0.0653
2022-02-18,MLD-01,Malard Central Health Center,29,0,29,331,0.0876
2022-02-18,MLD-02,Sabashahr Health Center,24,0,24,265,0.0906
2022-02-18,MLD-03,Vahedieh Health Center,18,0,18,240,0.075
2022-02-18,MLD-04,Sadeghieh-e Malard Vaccination Center,14,0,14,240,0.0583
2022-02-18,MLD-05,Chelab Rural Vaccination Center,13,0,13,174,0.0747
2022-02-19,MLD-01,Malard Central Health Center,28,0,28,936,0.0299
2022-02-19,MLD-02,Sabashahr Health Center,22,0,22,743,0.0296
2022-02-19,MLD-03,Vahedieh Health Center,32,0,32,648,0.0494
2022-02-19,MLD-04,Sadeghieh-e Malard Vaccination Center,18,0,18,593,0.0304
2022-02-19,MLD-05,Chelab Rural Vaccination Center,19,0,19,510,0.0373
2022-02-20,MLD-01,Malard Central Health Center,69,0,69,936,0.0737
2022-02-20,MLD-02,Sabashahr Health Center,27,0,27,853,0.0317
2022-02-20,MLD-03,Vahedieh Health Center,48,36,84,716,0.1173
2022-02-20,MLD-04,Sadeghieh-e Malard Vaccination Center,44,0,44,644,0.0683
2022-02-20,MLD-05,Chelab Rural Vaccination Center,13,0,13,426,0.0305
2022-02-21,MLD-01,Malard Central Health Center,42,0,42,839,0.0501
2022-02-21,MLD-02,Sabashahr Health Center,26,0,26,857,0.0303
2022-02-21,MLD-03,Vahedieh Health Center,35,0,35,671,0.0522
2022-02-21,MLD-04,Sadeghieh-e Malard Vaccination Center,22,0,22,724,0.0304
2022-02-21,MLD-05,Chelab Rural Vaccination Center,15,0,15,430,0.0349
2022-02-22,MLD-01,Malard Central Health Center,54,0,54,1028,0.0525
2022-02-22,MLD-02,Sabashahr Health Center,40,0,40,798,0.0501
2022-02-22,MLD-03,Vahedieh Health Center,19,0,19,645,0.0295
2022-02-22,MLD-04,Sadeghieh-e Malard Vaccination Center,29,0,29,561,0.0517
2022-02-22,MLD-05,Chelab Rural Vaccination Center,20,0,20,484,0.0413
2022-02-23,MLD-01,Malard Central Health Center,27,0,27,899,0.03
2022-02-23,MLD-02,Sabashahr Health Center,33,0,33,742,0.0445
2022-02-23,MLD-03,Vahedieh Health Center,49,0,49,685,0.0715
2022-02-23,MLD-04,Sadeghieh-e Malard Vaccination Center,19,0,19,646,0.0294
2022-02-23,MLD-05,Chelab Rural Vaccination Center,15,0,15,502,0.0299
2022-02-24,MLD-01,Malard Central Health Center,48,0,48,747,0.0643
2022-02-24,MLD-02,Sabashahr Health Center,37,0,37,726,0.051
2022-02-24,MLD-03,Vahedieh Health Center,34,0,34,576,0.059
2022-02-24,MLD-04,Sadeghieh-e Malard Vaccination Center,26,0,26,515,0.0505
2022-02-24,MLD-05,Chelab Rural Vaccination Center,13,0,13,425,0.0306
2022-02-25,MLD-01,Malard Central Health Center,16,0,16,338,0.0473
2022-02-25,MLD-02,Sabashahr Health Center,14,0,14,280,0.05
2022-02-25,MLD-03,Vahedieh Health Center,17,0,17,243,0.07
2022-02-25,MLD-04,Sadeghieh-e Malard Vaccination Center,17,0,17,223,0.0762
2022-02-25,MLD-05,Chelab Rural Vaccination Center,8,0,8,154,0.0519
2022-02-26,MLD-01,Malard Central Health Center,36,0,36,854,0.0422
2022-02-26,MLD-02,Sabashahr Health Center,55,0,55,737,0.0746
2022-02-26,MLD-03,Vahedieh Health Center,31,0,31,727,0.0426
2022-02-26,MLD-04,Sadeghieh-e Malard Vaccination Center,21,0,21,688,0.0305
2022-02-26,MLD-05,Chelab Rural Vaccination Center,14,0,14,456,0.0307
2022-02-27,MLD-01,Malard Central Health Center,31,0,31,822,0.0377
2022-02-27,MLD-02,Sabashahr Health Center,22,0,22,731,0.0301
2022-02-27,MLD-03,Vahedieh Health Center,23,0,23,704,0.0327
2022-02-27,MLD-04,Sadeghieh-e Malard Vaccination Center,19,0,19,646,0.0294
2022-02-27,MLD-05,Chelab Rural Vaccination Center,15,0,15,505,0.0297
2022-02-28,MLD-01,Malard Central Health Center,56,0,56,997,0.0562
2022-02-28,MLD-02,Sabashahr Health Center,24,0,24,804,0.0299
2022-02-28,MLD-03,Vahedieh Health Center,21,0,21,608,0.0345
2022-02-28,MLD-04,Sadeghieh-e Malard Vaccination Center,23,0,23,567,0.0406
2022-02-28,MLD-05,Chelab Rural Vaccination Center,20,0,20,452,0.0442
