date,jalali_date,center_id,center_name,locality,vaccine_type,dose_number,doses_administered
2022-04-24,1401-02-04,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,2nd Dose,29
2022-04-24,1401-02-04,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,Booster,109
2022-04-25,1401-02-05,MLD-01,Malard Central Health Center,Malard,Sinopharm,1st Dose,9
2022-04-25,1401-02-05,MLD-01,Malard Central Health Center,Malard,Sinopharm,2nd Dose,9
2022-04-25,1401-02-05,MLD-01,Malard Central Health Center,Malard,Sinopharm,Booster,48
2022-04-25,1401-02-05,MLD-01,Malard Central Health Center,Malard,AstraZeneca,1st Dose,9
2022-04-25,1401-02-05,MLD-01,Malard Central Health Center,Malard,AstraZeneca,2nd Dose,8
2022-04-25,1401-02-05,MLD-01,Malard Central Health Center,Malard,AstraZeneca,Booster,45
2022-04-25,1401-02-05,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,1st Dose,30
2022-04-25,1401-02-05,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,2nd Dose,27
2022-04-25,1401-02-05,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,Booster,147
2022-04-25,1401-02-05,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,1st Dose,5
2022-04-25,1401-02-05,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,2nd Dose,5
2022-04-25,1401-02-05,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,Booster,27
2022-04-25,1401-02-05,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,1st Dose,7
2022-04-25,1401-02-05,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,2nd Dose,6
2022-04-25,1401-02-05,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,Booster,33
2022-04-25,1401-02-05,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,1st Dose,31
2022-04-25,1401-02-05,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,2nd Dose,28
2022-04-25,1401-02-05,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,Booster,153
2022-04-25,1401-02-05,MLD-03,Vahedieh Health Center,Vahedieh,Sinopharm,1st Dose,6
2022-04-25,1401-02-05,MLD-03,Vahedieh Health Center,Vahedieh,Sinopharm,2nd Dose,6
2022-04-25,1401-02-05,MLD-03,Vahedieh Health Center,Vahedieh,Sinopharm,Booster,30
2022-04-25,1401-02-05,MLD-03,Vahedieh Health Center,Vahedieh,AstraZeneca,1st Dose,9
2022-04-25,1401-02-05,MLD-03,Vahedieh Health Center,Vahedieh,AstraZeneca,2nd Dose,9
2022-04-25,1401-02-05,MLD-03,Vahedieh Health Center,Vahedieh,AstraZeneca,Booster,48
2022-04-25,1401-02-05,MLD-03,Vahedieh Health Center,Vahedieh,COVIran Barekat,1st Dose,22
2022-04-25,1401-02-05,MLD-03,Vahedieh Health Center,Vahedieh,COVIran Barekat,2nd Dose,20
2022-04-25,1401-02-05,MLD-03,Vahedieh Health Center,Vahedieh,COVIran Barekat,Booster,111
2022-04-25,1401-02-05,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,Sinopharm,1st Dose,5
2022-04-25,1401-02-05,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,Sinopharm,2nd Dose,5
2022-04-25,1401-02-05,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,Sinopharm,Booster,26
2022-04-25,1401-02-05,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,AstraZeneca,1st Dose,3
2022-04-25,1401-02-05,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,AstraZeneca,2nd Dose,3
2022-04-25,1401-02-05,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,AstraZeneca,Booster,17
2022-04-25,1401-02-05,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,COVIran Barekat,1st Dose,28
2022-04-25,1401-02-05,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,COVIran Barekat,2nd Dose,25
2022-04-25,1401-02-05,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,COVIran Barekat,Booster,138
2022-04-25,1401-02-05,MLD-05,Chelab Rural Vaccination Center,Chelab,Sinopharm,1st Dose,6
2022-04-25,1401-02-05,MLD-05,Chelab Rural Vaccination Center,Chelab,Sinopharm,2nd Dose,6
2022-04-25,1401-02-05,MLD-05,Chelab Rural Vaccination Center,Chelab,Sinopharm,Booster,31
2022-04-25,1401-02-05,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,1st Dose,3
2022-04-25,1401-02-05,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,2nd Dose,3
2022-04-25,1401-02-05,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,Booster,16
2022-04-25,1401-02-05,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,1st Dose,19
2022-04-25,1401-02-05,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,2nd Dose,17
2022-04-25,1401-02-05,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,Booster,95
2022-04-26,1401-02-06,MLD-01,Malard Central Health Center,Malard,Sinopharm,1st Dose,7
2022-04-26,1401-02-06,MLD-01,Malard Central Health Center,Malard,Sinopharm,2nd Dose,9
2022-04-26,1401-02-06,MLD-01,Malard Central Health Center,Malard,Sinopharm,Booster,42
2022-04-26,1401-02-06,MLD-01,Malard Central Health Center,Malard,AstraZeneca,1st Dose,5
2022-04-26,1401-02-06,MLD-01,Malard Central Health Center,Malard,AstraZeneca,2nd Dose,6
2022-04-26,1401-02-06,MLD-01,Malard Central Health Center,Malard,AstraZeneca,Booster,29
2022-04-26,1401-02-06,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,1st Dose,32
2022-04-26,1401-02-06,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,2nd Dose,37
2022-04-26,1401-02-06,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,Booster,178
2022-04-26,1401-02-06,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,1st Dose,6
2022-04-26,1401-02-06,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,2nd Dose,7
2022-04-26,1401-02-06,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,Booster,34
2022-04-26,1401-02-06,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,1st Dose,6
2022-04-26,1401-02-06,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,2nd Dose,8
2022-04-26,1401-02-06,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,Booster,37
2022-04-26,1401-02-06,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,1st Dose,23
2022-04-26,1401-02-06,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,2nd Dose,26
2022-04-26,1401-02-06,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,Booster,128
2022-04-26,1401-02-06,MLD-03,Vahedieh Health Center,Vahedieh,Sinopharm,1st Dose,5
2022-04-26,1401-02-06,MLD-03,Vahedieh Health Center,Vahedieh,Sinopharm,2nd Dose,6
2022-04-26,1401-02-06,MLD-03,Vahedieh Health Center,Vahedieh,Sinopharm,Booster,29
2022-04-26,1401-02-06,MLD-03,Vahedieh Health Center,Vahedieh,AstraZeneca,1st Dose,3
2022-04-26,1401-02-06,MLD-03,Vahedieh Health Center,Vahedieh,AstraZeneca,2nd Dose,4
2022-04-26,1401-02-06,MLD-03,Vahedieh Health Center,Vahedieh,AstraZeneca,Booster,18
2022-04-26,1401-02-06,MLD-03,Vahedieh Health Center,Vahedieh,COVIran Barekat,1st Dose,22
2022-04-26,1401-02-06,MLD-03,Vahedieh Health Center,Vahedieh,COVIran Barekat,2nd Dose,26
2022-04-26,1401-02-06,MLD-03,Vahedieh Health Center,Vahedieh,COVIran Barekat,Booster,126
2022-04-26,1401-02-06,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,Sinopharm,1st Dose,5
2022-04-26,1401-02-06,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,Sinopharm,2nd Dose,6
2022-04-26,1401-02-06,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,Sinopharm,Booster,29
2022-04-26,1401-02-06,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,AstraZeneca,1st Dose,5
2022-04-26,1401-02-06,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,AstraZeneca,2nd Dose,5
2022-04-26,1401-02-06,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,AstraZeneca,Booster,27
2022-04-26,1401-02-06,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,COVIran Barekat,1st Dose,22
2022-04-26,1401-02-06,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,COVIran Barekat,2nd Dose,26
2022-04-26,1401-02-06,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,COVIran Barekat,Booster,123
2022-04-26,1401-02-06,MLD-05,Chelab Rural Vaccination Center,Chelab,Sinopharm,1st Dose,6
2022-04-26,1401-02-06,MLD-05,Chelab Rural Vaccination Center,Chelab,Sinopharm,2nd Dose,7
2022-04-26,1401-02-06,MLD-05,Chelab Rural Vaccination Center,Chelab,Sinopharm,Booster,34
2022-04-26,1401-02-06,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,1st Dose,4
2022-04-26,1401-02-06,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,2nd Dose,5
2022-04-26,1401-02-06,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,Booster,22
2022-04-26,1401-02-06,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,1st Dose,14
2022-04-26,1401-02-06,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,2nd Dose,17
2022-04-26,1401-02-06,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,Booster,80
2022-04-27,1401-02-07,MLD-01,Malard Central Health Center,Malard,Sinopharm,1st Dose,6
2022-04-27,1401-02-07,MLD-01,Malard Central Health Center,Malard,Sinopharm,2nd Dose,6
2022-04-27,1401-02-07,MLD-01,Malard Central Health Center,Malard,Sinopharm,Booster,30
2022-04-27,1401-02-07,MLD-01,Malard Central Health Center,Malard,AstraZeneca,1st Dose,11
2022-04-27,1401-02-07,MLD-01,Malard Central Health Center,Malard,AstraZeneca,2nd Dose,9
2022-04-27,1401-02-07,MLD-01,Malard Central Health Center,Malard,AstraZeneca,Booster,52
2022-04-27,1401-02-07,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,1st Dose,33
2022-04-27,1401-02-07,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,2nd Dose,28
2022-04-27,1401-02-07,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,Booster,157
2022-04-27,1401-02-07,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,1st Dose,8
2022-04-27,1401-02-07,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,2nd Dose,6
2022-04-27,1401-02-07,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,Booster,37
2022-04-27,1401-02-07,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,1st Dose,8
2022-04-27,1401-02-07,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,2nd Dose,7
2022-04-27,1401-02-07,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,Booster,39
2022-04-27,1401-02-07,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,1st Dose,31
2022-04-27,1401-02-07,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,2nd Dose,27
2022-04-27,1401-02-07,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,Booster,149
2022-04-27,1401-02-07,MLD-03,Vahedieh Health Center,Vahedieh,Sinopharm,1st Dose,6
2022-04-27,1401-02-07,MLD-03,Vahedieh Health Center,Vahedieh,Sinopharm,2nd Dose,5
2022-04-27,1401-02-07,MLD-03,Vahedieh Health Center,Vahedieh,Sinopharm,Booster,30
2022-04-27,1401-02-07,MLD-03,Vahedieh Health Center,Vahedieh,AstraZeneca,1st Dose,3
2022-04-27,1401-02-07,MLD-03,Vahedieh Health Center,Vahedieh,AstraZeneca,2nd Dose,3
2022-04-27,1401-02-07,MLD-03,Vahedieh Health Center,Vahedieh,AstraZeneca,Booster,16
2022-04-27,1401-02-07,MLD-03,Vahedieh Health Center,Vahedieh,COVIran Barekat,1st Dose,24
2022-04-27,1401-02-07,MLD-03,Vahedieh Health Center,Vahedieh,COVIran Barekat,2nd Dose,20
2022-04-27,1401-02-07,MLD-03,Vahedieh Health Center,Vahedieh,COVIran Barekat,Booster,115
2022-04-27,1401-02-07,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,Sinopharm,1st Dose,6
2022-04-27,1401-02-07,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,Sinopharm,2nd Dose,6
2022-04-27,1401-02-07,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,Sinopharm,Booster,31
2022-04-27,1401-02-07,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,AstraZeneca,1st Dose,4
2022-04-27,1401-02-07,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,AstraZeneca,2nd Dose,3
2022-04-27,1401-02-07,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,AstraZeneca,Booster,19
2022-04-27,1401-02-07,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,COVIran Barekat,1st Dose,27
2022-04-27,1401-02-07,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,COVIran Barekat,2nd Dose,23
2022-04-27,1401-02-07,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,COVIran Barekat,Booster,130
2022-04-27,1401-02-07,MLD-05,Chelab Rural Vaccination Center,Chelab,Sinopharm,1st Dose,3
2022-04-27,1401-02-07,MLD-05,Chelab Rural Vaccination Center,Chelab,Sinopharm,2nd Dose,3
2022-04-27,1401-02-07,MLD-05,Chelab Rural Vaccination Center,Chelab,Sinopharm,Booster,17
2022-04-27,1401-02-07,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,1st Dose,2
2022-04-27,1401-02-07,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,2nd Dose,1
2022-04-27,1401-02-07,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,Booster,8
2022-04-27,1401-02-07,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,1st Dose,21
2022-04-27,1401-02-07,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,2nd Dose,19
2022-04-27,1401-02-07,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,Booster,103
2022-04-28,1401-02-08,MLD-01,Malard Central Health Center,Malard,Sinopharm,1st Dose,3
2022-04-28,1401-02-08,MLD-01,Malard Central Health Center,Malard,Sinopharm,2nd Dose,7
2022-04-28,1401-02-08,MLD-01,Malard Central Health Center,Malard,Sinopharm,Booster,27
2022-04-28,1401-02-08,MLD-01,Malard Central Health Center,Malard,AstraZeneca,1st Dose,5
2022-04-28,1401-02-08,MLD-01,Malard Central Health Center,Malard,AstraZeneca,2nd Dose,9
2022-04-28,1401-02-08,MLD-01,Malard Central Health Center,Malard,AstraZeneca,Booster,38
2022-04-28,1401-02-08,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,1st Dose,19
2022-04-28,1401-02-08,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,2nd Dose,36
2022-04-28,1401-02-08,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,Booster,144
2022-04-28,1401-02-08,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,1st Dose,1
2022-04-28,1401-02-08,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,2nd Dose,3
2022-04-28,1401-02-08,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,Booster,12
2022-04-28,1401-02-08,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,1st Dose,3
2022-04-28,1401-02-08,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,2nd Dose,5
2022-04-28,1401-02-08,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,Booster,20
2022-04-28,1401-02-08,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,1st Dose,19
2022-04-28,1401-02-08,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,2nd Dose,36
2022-04-28,1401-02-08,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,Booster,143
2022-04-28,1401-02-08,MLD-03,Vahedieh Health Center,Vahedieh,Sinopharm,1st Dose,2
2022-04-28,1401-02-08,MLD-03,Vahedieh Health Center,Vahedieh,Sinopharm,2nd Dose,5
2022-04-28,1401-02-08,MLD-03,Vahedieh Health Center,Vahedieh,Sinopharm,Booster,18
2022-04-28,1401-02-08,MLD-03,Vahedieh Health Center,Vahedieh,AstraZeneca,1st Dose,3
2022-04-28,1401-02-08,MLD-03,Vahedieh Health Center,Vahedieh,AstraZeneca,2nd Dose,6
2022-04-28,1401-02-08,MLD-03,Vahedieh Health Center,Vahedieh,AstraZeneca,Booster,22
2022-04-28,1401-02-08,MLD-03,Vahedieh Health Center,Vahedieh,COVIran Barekat,1st Dose,12
2022-04-28,1401-02-08,MLD-03,Vahedieh Health Center,Vahedieh,COVIran Barekat,2nd Dose,23
2022-04-28,1401-02-08,MLD-03,Vahedieh Health Center,Vahedieh,COVIran Barekat,Booster,90
2022-04-28,1401-02-08,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,Sinopharm,1st Dose,3
2022-04-28,1401-02-08,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,Sinopharm,2nd Dose,5
2022-04-28,1401-02-08,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,Sinopharm,Booster,20
2022-04-28,1401-02-08,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,AstraZeneca,1st Dose,2
2022-04-28,1401-02-08,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,AstraZeneca,2nd Dose,4
2022-04-28,1401-02-08,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,AstraZeneca,Booster,15
2022-04-28,1401-02-08,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,COVIran Barekat,1st Dose,13
2022-04-28,1401-02-08,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,COVIran Barekat,2nd Dose,26
2022-04-28,1401-02-08,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,COVIran Barekat,Booster,102
2022-04-28,1401-02-08,MLD-05,Chelab Rural Vaccination Center,Chelab,Sinopharm,1st Dose,3
2022-04-28,1401-02-08,MLD-05,Chelab Rural Vaccination Center,Chelab,Sinopharm,2nd Dose,5
2022-04-28,1401-02-08,MLD-05,Chelab Rural Vaccination Center,Chelab,Sinopharm,Booster,19
2022-04-28,1401-02-08,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,1st Dose,1
2022-04-28,1401-02-08,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,2nd Dose,2
2022-04-28,1401-02-08,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,Booster,8
2022-04-28,1401-02-08,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,1st Dose,11
2022-04-28,1401-02-08,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,2nd Dose,22
2022-04-28,1401-02-08,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,Booster,85
2022-04-29,1401-02-09,MLD-01,Malard Central Health Center,Malard,Sinopharm,1st Dose,1
2022-04-29,1401-02-09,MLD-01,Malard Central Health Center,Malard,Sinopharm,2nd Dose,1
2022-04-29,1401-02-09,MLD-01,Malard Central Health Center,Malard,Sinopharm,Booster,6
2022-04-29,1401-02-09,MLD-01,Malard Central Health Center,Malard,AstraZeneca,1st Dose,1
2022-04-29,1401-02-09,MLD-01,Malard Central Health Center,Malard,AstraZeneca,2nd Dose,2
2022-04-29,1401-02-09,MLD-01,Malard Central Health Center,Malard,AstraZeneca,Booster,6
2022-04-29,1401-02-09,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,1st Dose,8
2022-04-29,1401-02-09,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,2nd Dose,17
2022-04-29,1401-02-09,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,Booster,64
2022-04-29,1401-02-09,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,1st Dose,2
2022-04-29,1401-02-09,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,2nd Dose,5
2022-04-29,1401-02-09,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,Booster,19
2022-04-29,1401-02-09,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,1st Dose,1
2022-04-29,1401-02-09,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,2nd Dose,3
2022-04-29,1401-02-09,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,Booster,9
2022-04-29,1401-02-09,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,1st Dose,6
2022-04-29,1401-02-09,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,2nd Dose,13
2022-04-29,1401-02-09,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,Booster,48
2022-04-29,1401-02-09,MLD-03,Vahedieh Health Center,Vahedieh,Sinopharm,1st Dose,1
2022-04-29,1401-02-09,MLD-03,Vahedieh Health Center,Vahedieh,Sinopharm,2nd Dose,1
2022-04-29,1401-02-09,MLD-03,Vahedieh Health Center,Vahedieh,Sinopharm,Booster,5
2022-04-29,1401-02-09,MLD-03,Vahedieh Health Center,Vahedieh,AstraZeneca,1st Dose,1
2022-04-29,1401-02-09,MLD-03,Vahedieh Health Center,Vahedieh,AstraZeneca,2nd Dose,3
2022-04-29,1401-02-09,MLD-03,Vahedieh Health Center,Vahedieh,AstraZeneca,Booster,12
2022-04-29,1401-02-09,MLD-03,Vahedieh Health Center,Vahedieh,COVIran Barekat,1st Dose,4
2022-04-29,1401-02-09,MLD-03,Vahedieh Health Center,Vahedieh,COVIran Barekat,2nd Dose,11
2022-04-29,1401-02-09,MLD-03,Vahedieh Health Center,Vahedieh,COVIran Barekat,Booster,40
2022-04-29,1401-02-09,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,Sinopharm,1st Dose,2
2022-04-29,1401-02-09,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,Sinopharm,2nd Dose,3
2022-04-29,1401-02-09,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,Sinopharm,Booster,13
2022-04-29,1401-02-09,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,AstraZeneca,1st Dose,1
2022-04-29,1401-02-09,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,AstraZeneca,2nd Dose,2
2022-04-29,1401-02-09,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,AstraZeneca,Booster,9
2022-04-29,1401-02-09,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,COVIran Barekat,1st Dose,5
2022-04-29,1401-02-09,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,COVIran Barekat,2nd Dose,11
2022-04-29,1401-02-09,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,COVIran Barekat,Booster,43
2022-04-29,1401-02-09,MLD-05,Chelab Rural Vaccination Center,Chelab,Sinopharm,1st Dose,1
2022-04-29,1401-02-09,MLD-05,Chelab Rural Vaccination Center,Chelab,Sinopharm,2nd Dose,2
2022-04-29,1401-02-09,MLD-05,Chelab Rural Vaccination Center,Chelab,Sinopharm,Booster,7
2022-04-29,1401-02-09,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,1st Dose,0
2022-04-29,1401-02-09,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,2nd Dose,1
2022-04-29,1401-02-09,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,Booster,4
2022-04-29,1401-02-09,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,1st Dose,3
2022-04-29,1401-02-09,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,2nd Dose,8
2022-04-29,1401-02-09,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,Booster,28
2022-04-30,1401-02-10,MLD-01,Malard Central Health Center,Malard,Sinopharm,1st Dose,16
2022-04-30,1401-02-10,MLD-01,Malard Central Health Center,Malard,Sinopharm,2nd Dose,3
2022-04-30,1401-02-10,MLD-01,Malard Central Health Center,Malard,Sinopharm,Booster,50
2022-04-30,1401-02-10,MLD-01,Malard Central Health Center,Malard,AstraZeneca,1st Dose,10
2022-04-30,1401-02-10,MLD-01,Malard Central Health Center,Malard,AstraZeneca,2nd Dose,2
2022-04-30,1401-02-10,MLD-01,Malard Central Health Center,Malard,AstraZeneca,Booster,31
2022-04-30,1401-02-10,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,1st Dose,46
2022-04-30,1401-02-10,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,2nd Dose,9
2022-04-30,1401-02-10,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,Booster,144
2022-04-30,1401-02-10,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,1st Dose,18
2022-04-30,1401-02-10,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,2nd Dose,3
2022-04-30,1401-02-10,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,Booster,55
2022-04-30,1401-02-10,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,1st Dose,18
2022-04-30,1401-02-10,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,2nd Dose,4
2022-04-30,1401-02-10,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,Booster,56
2022-04-30,1401-02-10,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,1st Dose,30
2022-04-30,1401-02-10,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,2nd Dose,5
2022-04-30,1401-02-10,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,Booster,92
2022-04-30,1401-02-10,MLD-03,Vahedieh Health Center,Vahedieh,Sinopharm,1st Dose,8
2022-04-30,1401-02-10,MLD-03,Vahedieh Health Center,Vahedieh,Sinopharm,2nd Dose,2
2022-04-30,1401-02-10,MLD-03,Vahedieh Health Center,Vahedieh,Sinopharm,Booster,25
2022-04-30,1401-02-10,MLD-03,Vahedieh Health Center,Vahedieh,AstraZeneca,1st Dose,7
2022-04-30,1401-02-10,MLD-03,Vahedieh Health Center,Vahedieh,AstraZeneca,2nd Dose,1
2022-04-30,1401-02-10,MLD-03,Vahedieh Health Center,Vahedieh,AstraZeneca,Booster,20
2022-04-30,1401-02-10,MLD-03,Vahedieh Health Center,Vahedieh,COVIran Barekat,1st Dose,34
2022-04-30,1401-02-10,MLD-03,Vahedieh Health Center,Vahedieh,COVIran Barekat,2nd Dose,6
2022-04-30,1401-02-10,MLD-03,Vahedieh Health Center,Vahedieh,COVIran Barekat,Booster,105
